"","space","transit","access","house_rules","host_since","host_about","host_is_superhost","host_total_listings_count","host_has_profile_pic","host_identity_verified","zipcode","latitude","longitude","accommodates","bathrooms","bedrooms","beds","square_feet","price","security_deposit","cleaning_fee","guests_included","extra_people","minimum_nights","maximum_nights","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","is_business_travel_ready","reviews_per_month","occupancy_rate","EntirePlace","PrivateRoom","SharedRoom","Respond_WithinDay","Respond_WithinFewHours","Respond_WithinTheHour","Apartment","BedNBreakdast","Condominium","GuestSuite","House","Loft","Other","ServicedApartment","Townhouse","Bed_Couch","Bed_Futon","Bed_PullOutSofa","Bed_Bed","Cancel_Flexible","Cancel_Moderate","Cancel_Strict","hasTV","hasInternet","hasWifi","hasShampoo","hasHeat","hasAC","hasBreakfast","hasDesk","hasFireplace","hasIron","hasHairDryer","hasPrivateEnt","hasKitchen","isFamilyFriendly","square_meter","propertyPrice","IncomePerMonth"
"287","1","0","0","0","2012","1","0",1,"1",0,"75011",48.8576582772787,2.36916974844707,"2","1","1","1",323,88,1000,20,"1",0,1,14,5,100,10,10,10,10,10,10,"0","0",0.06,0.016,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","1","0","30.007669","244892.586709",42.24
"288","1","1","1","1","2012","1","0",1,"1",1,"75011",48.852260742785,2.37007279220449,"2","1","1","1",431,103,250,0,"1",10,2,15,45,95,10,10,10,10,10,10,"0","0",0.83,0.221333333333333,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","1","1","1","0","0","1","0","1","1","0","1","0","40.041193","326776.176073",683.919999999999
"289","1","1","0","0","2012","1","0",1,"1",1,"75006",48.8453550684188,2.31922269422376,"2","1","1","1",355,80,0,20,"1",0,2,15,2,100,9,9,9,10,10,9,"1","0",0.15,0.04,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","0","0","0","1","1","1","1","0","1","0","32.980565","410344.18973",96
"290","1","1","1","1","2012","0","0",1,"1",1,"75020",48.8670613625883,2.39780790574832,"4","1","1","1",97,70,0,0,"1",20,2,30,45,98,10,10,10,10,10,10,"0","0",1.08,0.288,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","1","1","0","1","1","0","1","1","0","1","0","9.011591","61206.726072",604.8
"291","1","0","0","1","2012","1","0",1,"1",1,"75012",48.8501693378965,2.37616857223615,"4","1","2","2",786,90,300,30,"1",0,2,8,4,90,9,8,6,9,9,9,"0","0",0.07,0.0186666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","1","1","73.021758","564020.058792",50.4000000000001
"292","1","0","0","1","2012","1","1",2,"1",1,"75016",48.8565111213572,2.28415127042765,"4","2","2","2",1292,405,900,150,"1",0,4,21,12,100,10,10,10,10,10,10,"0","0",0.16,0.0426666666666667,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","1","1","1","0","0","0","0","0","0","0","1","1","120.030676","1062391.513276",518.4
"293","1","1","1","1","2012","1","0",1,"1",1,"75011",48.8601986379492,2.38173745089448,"2","1","1","1",388,65,200,50,"2",20,4,18,4,85,9,8,10,10,10,9,"0","0",0.05,0.0133333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","1","0","36.046364","294174.376604",25.9999999999999
"294","1","1","0","1","2012","1","0",264,"1",0,"75002",48.8675171396495,2.34498317842342,"12","3","6","7",2045,827,1500,200,"8",20,3,30,25,85,9,9,10,9,10,9,"1","0",0.33,0.088,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","1","0","1","0","1","1","0","1","1","189.986635","1774665.157535",2183.28
"295","1","0","0","1","2012","1","0",2,"1",0,"75004",48.8519250067264,2.36285305233965,"7","2","4","4",1722,450,809,70,"4",77,6,730,42,94,9,10,10,10,10,9,"0","0",0.59,0.157333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","1","1","1","0","1","1","159.978966","1864554.84873",2124
"296","1","1","1","1","2012","1","1",1,"1",1,"75004",48.8556024974449,2.36409330207171,"2","1","0","2",323,99,300,30,"2",0,3,90,261,95,10,9,10,10,10,9,"0","0",3.42,0.912,"1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","1","1","0","0","1","0","1","1","0","1","0","30.007669","349739.382195",2708.64
"297","1","1","1","1","2010","1","0",87,"1",0,"75006",48.8511781635869,2.33401636176378,"2","1","1","1",226,155,700,60,"1",0,4,1125,13,88,8,8,9,9,10,8,"0","0",0.17,0.0453333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","0","0","1","1","0","1","1","20.996078","261233.202476",210.8
"298","1","1","1","1","2012","1","1",2,"1",1,"75020",48.8693850450265,2.38449189791909,"5","1","2","4",538,68,500,30,"2",12,5,24,62,90,9,9,10,10,9,9,"0","0",0.81,0.216,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","1","0","0","1","0","1","1","0","1","1","49.981814","339476.480688",440.64
"299","1","1","1","0","2012","1","0",1,"1",1,"75018",48.89007470328,2.35181059184865,"4","1","0","2",323,58,200,16,"2",25,2,1125,34,96,10,10,10,10,8,9,"0","0",0.45,0.12,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","0","0","1","1","0","1","0","30.007669","222656.90398",208.8
"300","1","1","1","1","2012","1","0",1,"1",1,"75020",48.8530366648033,2.40495352881894,"4","1","1","2",280,38,0,0,"1",0,1,10,3,100,10,10,10,10,10,10,"0","0",0.09,0.024,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","0","1","0","0","0","0","0","0","0","1","0","26.01284","176679.20928",27.36
"301","1","1","1","0","2012","1","0",1,"1",0,"75020",48.8704733558406,2.38931622315244,"2","1","1","1",323,50,0,0,"1",20,15,1125,8,98,10,8,9,10,9,10,"0","0",0.17,0.0453333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","1","1","0","0","0","0","0","0","0","1","0","30.007669","203812.087848",68
"302","1","1","0","0","2012","0","0",2,"1",1,"75015",48.835423557356,2.28035607055789,"2","1","1","1",344,80,0,40,"1",0,5,15,17,95,10,9,10,10,9,10,"1","0",1.19,0.317333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","1","0","1","0","0","1","0","1","1","0","1","0","31.958632","274237.021192",761.599999999999
"303","1","0","0","0","2012","1","0",1,"1",0,"75010",48.8759612212327,2.35991416041889,"6","1","2","3",818,150,0,0,"1",0,1,1125,1,100,10,10,10,10,10,10,"0","0",0.01,0.00266666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","0","1","0","0","0","0","0","0","0","1","0","75.994654","586526.739572",12
"304","1","1","1","1","2012","1","0",1,"1",0,"75012",48.8354559077516,2.38565980009615,"2","1","1","2",323,49,300,0,"4",0,4,34,14,94,10,9,10,10,10,10,"0","0",0.26,0.0693333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","1","1","0","0","0","0","0","0","0","1","1","30.007669","231779.235356",101.92
"305","1","1","1","0","2012","1","0",3,"1",0,"75018",48.8911598907132,2.34019768178695,"5","1","3","3",431,85,2000,30,"2",15,60,30000,24,84,9,9,9,8,9,9,"0","0",0.32,0.0853333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","1","0","0","0","0","1","1","0","1","1","40.041193","297105.65206",217.6
"306","1","0","0","0","2012","1","0",1,"1",0,"75009",48.8789226260277,2.33082230762285,"2","1","1","1",645,120,200,30,"1",0,5,30,6,93,10,9,10,10,9,9,"0","0",0.08,0.0213333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","1","1","0","0","0","0","0","0","1","0","59.922435","520246.58067",76.7999999999999
"307","1","0","0","0","2012","1","0",1,"1",1,"75014",48.8280620651171,2.33468748249909,"2","1","1","1",646,75,300,40,"2",0,5,90,5,100,9,10,10,10,10,10,"0","0",0.07,0.0186666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","0","1","0","0","1","0","1","1","0","1","0","60.015338","502208.348384",42.0000000000001
"308","1","1","0","1","2012","1","0",1,"1",0,"75018",48.8926985668807,2.34226717831649,"3","1","1","2",323,80,300,25,"4",25,7,30,10,88,10,9,9,9,9,9,"0","0",0.22,0.0586666666666667,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","0","1","0","0","1","1","1","1","0","1","1","30.007669","222656.90398",140.8
"310","1","1","1","1","2012","1","0",1,"1",1,"75018",48.8885146136641,2.35525462952558,"2","1","1","1",269,30,150,30,"1",0,15,60,2,60,10,6,10,10,10,10,"1","0",0.05,0.0133333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","24.990907","185432.52994",12
"311","1","1","1","1","2012","1","1",1,"1",1,"75011",48.8539534933122,2.37269593047605,"2","2","1","1",969,98,0,45,"2",50,3,30,182,97,10,9,10,10,10,10,"0","0",2.8,0.746666666666667,"1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","0","1","1","1","0","0","1","0","1","1","0","1","0","90.023007","734677.760127",2195.2
"312","1","1","1","1","2012","1","0",1,"1",1,"75007",48.8575193211199,2.3023705429016,"2","1","1","1",323,79,500,25,"1",15,1,14,25,92,9,9,9,10,10,9,"0","0",0.32,0.0853333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","1","1","0","0","0","0","0","0","0","1","0","30.007669","365223.339399",202.24
"313","1","1","0","1","2012","1","1",1,"1",0,"75003",48.8645364802582,2.36388861291589,"3","1","2","2",603,165,1500,35,"1",0,2,28,50,97,10,10,10,10,10,9,"0","0",0.65,0.173333333333333,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","0","1","0","1","0","56.020509","576787.160664",857.999999999998
"314","1","1","1","1","2012","1","1",1,"1",1,"75020",48.8583429918913,2.39768337335218,"2","1","1","1",344,66,150,0,"2",15,6,66,117,96,10,10,10,10,9,9,"1","0",1.52,0.405333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","0","1","1","0","1","0","31.958632","217063.028544",802.559999999999
"316","1","1","0","1","2012","1","1",2,"1",1,"75015",48.8338427891793,2.29354574695659,"4","1","1","2",764,90,500,0,"2",10,3,14,40,98,10,10,10,10,10,10,"0","0",0.52,0.138666666666667,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","0","0","0","1","0","1","1","70.977892","609061.291252",374.400000000001
"318","1","1","0","0","2011","1","1",1,"1",1,"75018",48.8909099153934,2.33618030086478,"2","1","1","1",129,48,250,19,"2",0,2,1124,314,91,9,10,10,10,10,9,"1","0",4.09,1,"0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","1","0","0","1","0","0","1","1","0","1","11.984487","88924.89354",1440
"319","1","1","1","1","2012","1","0",1,"1",0,"75020",48.8545722712687,2.41104383515469,"3","1","1","2",377,45,0,0,"1",0,3,31,13,89,10,8,10,10,7,9,"1","0",0.17,0.0453333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","1","1","0","0","1","0","1","1","0","1","1","35.024431","237885.935352",61.2
"320","1","0","0","0","2012","1","0",1,"1",0,"75018",48.8895542455227,2.34371854781481,"4","1","2","3",915,100,400,30,"1",0,4,30,11,100,10,9,10,10,9,10,"0","0",0.15,0.04,"1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","1","0","0","0","0","0","1","0","85.006245","630746.3379",120
"321","1","1","1","1","2010","1","0",1,"1",1,"75011",48.8711576515719,2.36979124450284,"2","1","1","1",452,24,400,30,"1",50,7,365,8,100,10,9,10,10,10,10,"0","0",0.15,0.04,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","0","1","0","0","0","1","0","0","0","1","0","41.992156","342697.985116",28.8
"322","1","1","1","0","2012","1","0",2,"1",1,"75019",48.8804652440641,2.37834692750756,"2","1","1","1",646,40,150,30,"2",40,3,1125,109,93,9,9,10,10,9,9,"0","0",1.46,0.389333333333333,"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","1","0","0","0","0","0","0","0","1","0","60.015338","390519.804366",467.2
"323","1","0","0","0","2012","1","0",1,"1",0,"75012",48.8485704262031,2.39083037964437,"2","1","1","1",323,50,400,30,"2",0,2,31,30,94,10,9,9,10,10,10,"0","0",0.41,0.109333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0","1","0","0","0","0","0","0","0","1","1","30.007669","231779.235356",164
"324","1","1","0","0","2012","1","0",1,"1",0,"75020",48.8749537834075,2.38754289716542,"2","1","0","1",431,70,400,35,"2",0,3,10,36,92,9,9,10,10,9,9,"0","0",1.15,0.306666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","0","1","0","0","0","0","0","1","0","1","0","40.041193","271959.782856",644.000000000001
"325","1","0","0","0","2012","1","0",1,"1",1,"75018",48.8923649323558,2.33832207928234,"2","1","1","1",377,40,150,0,"2",0,11,27,3,100,8,9,9,9,9,10,"0","0",0.04,0.0106666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","1","0","0","1","0","0","1","0","1","0","35.024431","259881.27802",12.8
"326","1","1","1","1","2012","1","0",3,"1",0,"75019",48.875359009817,2.386255950926,"2","1","1","2",700,98,0,60,"2",10,3,90,27,98,10,10,9,9,10,10,"1","0",0.41,0.109333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","0","1","0","0","1","0","1","1","0","1","1","65.0321","423163.8747",321.439999999999
"327","1","1","0","1","2012","1","0",7,"1",1,"75010",48.8690800368666,2.36672158842794,"10","3","4","4",1615,390,900,150,"8",60,3,1125,199,93,10,9,9,10,10,9,"1","0",2.6,0.693333333333333,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","1","1","1","0","1","1","150.038345","1157995.94671",8112
"328","1","0","0","0","2012","0","0",1,"1",1,"75009",48.878591271853,2.34650859277381,"2","1","1","1",431,110,250,0,"1",0,7,30,27,99,10,10,10,10,10,10,"1","0",0.52,0.138666666666667,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","1","0","0","1","0","0","1","0","1","0","40.041193","347637.637626",457.600000000001
"330","1","1","0","0","2012","1","0",1,"1",1,"75018",48.8956915928285,2.32842994662549,"12","2","5","10",915,118,600,50,"2",30,2,30,26,90,9,9,10,10,9,9,"0","0",0.46,0.122666666666667,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","1","0","0","0","0","0","0","0","1","1","85.006245","630746.3379",434.240000000001
"331","1","1","1","1","2011","1","0",7,"1",1,"75011",48.8555300359496,2.38096985839188,"2","1","1","2",280,87,300,0,"2",10,7,1125,6,70,7,6,9,8,9,7,"0","0",0.13,0.0346666666666667,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","1","26.01284","212290.78724",90.4800000000001
"332","1","1","1","1","2012","1","0",1,"1",0,"75007",48.8487756974881,2.31913129403469,"4","1","1","2",377,90,300,75,"2",15,28,90,38,83,9,7,9,10,9,9,"0","0",0.51,0.136,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","1","0","0","1","0","1","1","0","1","1","35.024431","426282.349701",367.2
"333","1","0","0","0","2012","0","0",1,"1",1,"75011",48.8674661015552,2.37100023979444,"6","1","4","4",1076,150,0,60,"1",0,4,14,20,96,10,10,10,10,10,10,"0","0",0.39,0.104,"1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","1","0","1","0","1","0","0","0","0","0","0","0","1","1","99.963628","815803.168108",468
"334","1","1","1","1","2012","1","0",1,"1",1,"75011",48.8635751208056,2.37917144395947,"6","2","3","4",1238,155,1000,45,"1",0,6,30,3,91,9,9,9,9,9,9,"0","0",0.04,0.0106666666666667,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","1","1","115.013914","938628.552154",49.6000000000002
"336","1","0","0","1","2012","1","0",2,"1",0,"75006",48.849801715704,2.32969031876887,"2","1","1","1",215,90,150,40,"1",0,3,6,8,84,9,10,10,9,10,9,"0","0",0.12,0.032,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","1","0","0","0","0","1","1","0","1","0","19.974145","248518.31209",86.4
"337","1","1","0","1","2011","1","0",4,"1",0,"75006",48.8456933838162,2.31857166274484,"2","1","1","1",237,85,0,0,"1",0,2,60,196,86,9,9,9,10,10,8,"1","0",2.64,0.704,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","0","22.018011","273948.092862",1795.2
"338","1","0","0","1","2012","1","0",2,"1",1,"75011",48.8688179701284,2.37259155866706,"2","1","0","1",118,50,300,35,"1",0,5,90,132,87,9,10,9,9,9,9,"1","0",1.72,0.458666666666667,"1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","0","1","0","1","0","10.962554","89465.403194",688
"340","1","1","1","1","2012","1","0",1,"1",0,"75011",48.8563641885034,2.36772024878454,"2","1","1","1",646,120,300,50,"1",0,3,365,65,96,10,9,10,10,10,10,"0","0",1.3,0.346666666666667,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0","1","1","1","0","0","1","1","0","1","1","60.015338","489785.173418",1248
"341","1","1","1","1","2012","0","0",1,"1",0,"75011",48.8615934361434,2.37669932109356,"2","1","1","1",355,50,0,20,"1",0,7,1125,3,100,10,9,10,10,10,9,"0","0",0.33,0.088,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","1","0","1","0","0","0","0","0","0","0","1","0","32.980565","269154.390965",132
"342","1","1","0","0","2012","1","0",2,"1",1,"75004",48.8590079783029,2.35493014890693,"3","1","1","2",344,86,350,40,"2",20,3,365,8,100,10,10,10,10,10,10,"0","0",0.22,0.0586666666666667,"1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","1","1","0","0","1","1","1","1","0","1","1","31.958632","372477.85596",151.36
"344","1","1","1","1","2012","1","1",1,"1",0,"75001",48.8645237760464,2.33725921842286,"4","1","1","2",269,100,250,35,"2",10,2,45,125,99,10,10,10,10,10,10,"1","0",1.79,0.477333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","1","24.990907","269327.004739",1432
"345","1","1","1","1","2012","1","0",1,"1",0,"75010",48.8739819799149,2.36660898221529,"1","1","1","1",301,39,400,0,"2",0,9,30,19,91,9,10,9,9,9,9,"0","0",0.36,0.096,"1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","1","1","1","0","0","1","0","0","1","0","1","1","27.963803","215824.631554",112.32
"349","1","1","1","1","2012","1","0",1,"1",1,"75008",48.8790613618763,2.32018789147512,"2","1","1","1",323,67,250,15,"1",0,1,60,33,88,9,8,9,9,9,9,"0","0",0.44,0.117333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","1","0","30.007669","322942.533778",235.839999999999
"350","0","0","0","0","2012","1","0",1,"1",1,"75017",48.8758342696198,2.29393959990561,"10","4","4","4",560,250,400,0,"1",0,3,21,8,91,9,8,10,9,10,9,"0","0",0.11,0.0293333333333333,"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","0","1","0","1","0","1","0","0","0","1","1","52.02568","442426.38272",220
"351","1","1","1","0","2012","1","0",1,"1",0,"75011",48.8649218233941,2.36522751262122,"4","1","1","2",431,110,0,40,"1",0,365,365,2,100,10,10,10,10,10,10,"0","0",0.16,0.0426666666666667,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","1","0","1","1","0","1","1","40.041193","326776.176073",140.8
"352","1","1","1","1","2012","1","0",1,"1",0,"75003",48.8629667213171,2.35756949730623,"3","1","2","1",431,90,800,50,"2",0,4,30,60,96,10,9,10,10,10,9,"0","0",0.78,0.208,"1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","1","0","40.041193","412264.123128",561.6
